manifest_id,manifest_row_id,sampling_seed,selection_reason,source_window_id,cik,year,quarter,form,filename,path,sic,ff12_code,ff12_name,industry_metadata_source
expansion_2024_batch_02,8f6ba818067b423c,20260308,quarter_round_robin,active_2021_2024,1512228,2024,3,10-K,20240923_10-K_edgar_data_1512228_0001539497-24-001980.txt,2024/QTR3/20240923_10-K_edgar_data_1512228_0001539497-24-001980.txt,,12,Other,unknown
expansion_2024_batch_02,50c1684d21d24e63,20260308,quarter_round_robin,active_2021_2024,1528396,2024,3,10-K,20240916_10-K_edgar_data_1528396_0001528396-24-000105.txt,2024/QTR3/20240916_10-K_edgar_data_1528396_0001528396-24-000105.txt,,12,Other,unknown
expansion_2024_batch_02,319f84505edb181c,20260308,quarter_round_robin,active_2021_2024,1538217,2024,3,10-K,20240920_10-K_edgar_data_1538217_0001493152-24-037704.txt,2024/QTR3/20240920_10-K_edgar_data_1538217_0001493152-24-037704.txt,,12,Other,unknown
expansion_2024_batch_02,4c915585ab7ce65e,20260308,quarter_round_robin,active_2021_2024,1561880,2024,3,10-K,20240709_10-K_edgar_data_1561880_0001493152-24-026528.txt,2024/QTR3/20240709_10-K_edgar_data_1561880_0001493152-24-026528.txt,,12,Other,unknown
expansion_2024_batch_02,b92f6934e6d88017,20260308,quarter_round_robin,active_2021_2024,1564708,2024,3,10-K,20240813_10-K_edgar_data_1564708_0001564708-24-000408.txt,2024/QTR3/20240813_10-K_edgar_data_1564708_0001564708-24-000408.txt,,12,Other,unknown
expansion_2024_batch_02,da1a5a40df81c73e,20260308,quarter_round_robin,active_2021_2024,1565687,2024,3,10-K,20240826_10-K_edgar_data_1565687_0000950170-24-100587.txt,2024/QTR3/20240826_10-K_edgar_data_1565687_0000950170-24-100587.txt,,12,Other,unknown
expansion_2024_batch_02,83cb8102930ea33d,20260308,quarter_round_robin,active_2021_2024,1576942,2024,3,10-K,20240925_10-K_edgar_data_1576942_0001576942-24-000099.txt,2024/QTR3/20240925_10-K_edgar_data_1576942_0001576942-24-000099.txt,,12,Other,unknown
expansion_2024_batch_02,75da116e5e490290,20260308,quarter_round_robin,active_2021_2024,1577916,2024,3,10-K,20240821_10-K_edgar_data_1577916_0001577916-24-000009.txt,2024/QTR3/20240821_10-K_edgar_data_1577916_0001577916-24-000009.txt,,12,Other,unknown
expansion_2024_batch_02,449723386dec35db,20260308,quarter_round_robin,active_2021_2024,1590976,2024,3,10-K,20240829_10-K_edgar_data_1590976_0001590976-24-000073.txt,2024/QTR3/20240829_10-K_edgar_data_1590976_0001590976-24-000073.txt,,12,Other,unknown
expansion_2024_batch_02,5d6ba0f56c7a3733,20260308,quarter_round_robin,active_2021_2024,1591698,2024,3,10-K,20240802_10-K_edgar_data_1591698_0001591698-24-000151.txt,2024/QTR3/20240802_10-K_edgar_data_1591698_0001591698-24-000151.txt,,12,Other,unknown
expansion_2024_batch_02,90313d3f0426340b,20260308,quarter_round_robin,active_2021_2024,1596783,2024,3,10-K,20240906_10-K_edgar_data_1596783_0001596783-24-000087.txt,2024/QTR3/20240906_10-K_edgar_data_1596783_0001596783-24-000087.txt,,12,Other,unknown
