cik,years_present,years_present_count,year_2016_present,year_2017_present,year_2018_present,year_2019_present,year_2020_present,year_2021_present,year_2022_present,year_2023_present,year_2024_present,year_2025_present
0001466258,2025,1,False,False,False,False,False,False,False,False,False,True
0001466593,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001466815,2016,1,True,False,False,False,False,False,False,False,False,False
0001467373,"2016,2017,2018,2019,2020,2021,2022,2023,2024,2025",10,True,True,True,True,True,True,True,True,True,True
0001467623,"2019,2020,2021,2022,2023,2024,2025",7,False,False,False,True,True,True,True,True,True,True
0001467760,2025,1,False,False,False,False,False,False,False,False,False,True
0001467761,"2021,2022,2023,2024,2025",5,False,False,False,False,False,True,True,True,True,True
0001467858,2025,1,False,False,False,False,False,False,False,False,False,True
0001468174,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001468327,"2021,2022,2023,2024,2025",5,False,False,False,False,False,True,True,True,True,True
0001468328,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001468492,"2022,2023,2024,2025",4,False,False,False,False,False,False,True,True,True,True
0001468666,"2017,2018,2019,2020,2021,2022,2023,2024",8,False,True,True,True,True,True,True,True,True,False
0001468679,"2021,2022",2,False,False,False,False,False,True,True,False,False,False
0001468748,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001468910,"2023,2024,2025",3,False,False,False,False,False,False,False,True,True,True
0001469367,"2023,2024,2025",3,False,False,False,False,False,False,False,True,True,True
0001470099,"2018,2019,2020",3,False,False,True,True,True,False,False,False,False,False
0001471265,2025,1,False,False,False,False,False,False,False,False,False,True
0001471781,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,False,True,True,True,True,True,True,True,True,True
0001472012,"2023,2024,2025",3,False,False,False,False,False,False,False,True,True,True
0001472595,"2019,2020,2021,2022",4,False,False,False,True,True,True,True,False,False,False
0001472787,"2019,2023,2024,2025",4,False,False,False,True,False,False,False,True,True,True
0001473334,"2023,2024,2025",3,False,False,False,False,False,False,False,True,True,True
0001473490,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001473844,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001474167,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001474432,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,False,True,True,True,True,True,True,True,True,True
0001474439,"2020,2021",2,False,False,False,False,True,True,False,False,False,False
0001474735,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001474903,"2020,2021,2022,2023,2024,2025",6,False,False,False,False,True,True,True,True,True,True
0001475115,"2023,2024,2025",3,False,False,False,False,False,False,False,True,True,True
0001475841,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001475922,"2021,2022,2023,2024,2025",5,False,False,False,False,False,True,True,True,True,True
0001476034,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001476204,2025,1,False,False,False,False,False,False,False,False,False,True
0001476765,2021,1,False,False,False,False,False,True,False,False,False,False
0001476840,"2021,2022,2023,2024,2025",5,False,False,False,False,False,True,True,True,True,True
0001476963,2021,1,False,False,False,False,False,True,False,False,False,False
0001477200,"2016,2017",2,True,True,False,False,False,False,False,False,False,False
0001477333,"2020,2021,2022,2023,2024,2025",6,False,False,False,False,True,True,True,True,True,True
0001477425,2018,1,False,False,True,False,False,False,False,False,False,False
0001477449,"2018,2019,2020,2021,2022,2023,2024,2025",8,False,False,True,True,True,True,True,True,True,True
0001477720,"2023,2024,2025",3,False,False,False,False,False,False,False,True,True,True
0001477815,"2022,2024,2025",3,False,False,False,False,False,False,True,False,True,True
0001477960,2025,1,False,False,False,False,False,False,False,False,False,True
0001478069,"2022,2023",2,False,False,False,False,False,False,True,True,False,False
0001478242,"2019,2020,2021,2022,2023,2024,2025",7,False,False,False,True,True,True,True,True,True,True
0001478320,"2020,2021,2022,2023,2024,2025",6,False,False,False,False,True,True,True,True,True,True
0001479094,2025,1,False,False,False,False,False,False,False,False,False,True
0001479615,2025,1,False,False,False,False,False,False,False,False,False,True
0001479681,"2023,2024",2,False,False,False,False,False,False,False,True,True,False
0001481443,2024,1,False,False,False,False,False,False,False,False,True,False
0001481504,"2020,2021,2022,2023,2024,2025",6,False,False,False,False,True,True,True,True,True,True
0001481582,2025,1,False,False,False,False,False,False,False,False,False,True
0001481646,"2021,2022,2023,2024",4,False,False,False,False,False,True,True,True,True,False
0001481792,"2018,2019,2020,2021,2022,2023,2024,2025",8,False,False,True,True,True,True,True,True,True,True
0001481832,"2021,2022",2,False,False,False,False,False,True,True,False,False,False
0001482541,"2019,2020,2021,2022",4,False,False,False,True,True,True,True,False,False,False
0001482554,"2018,2019,2020,2021,2022,2023",6,False,False,True,True,True,True,True,True,False,False
0001482981,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001483510,"2022,2023",2,False,False,False,False,False,False,True,True,False,False
0001484612,"2021,2022,2023,2024,2025",5,False,False,False,False,False,True,True,True,True,True
0001484769,"2019,2020,2021,2022,2023,2024,2025",7,False,False,False,True,True,True,True,True,True,True
0001484778,"2021,2022,2023,2024,2025",5,False,False,False,False,False,True,True,True,True,True
0001485029,"2016,2017,2018,2019,2020,2021,2022,2023,2024",9,True,True,True,True,True,True,True,True,True,False
0001486159,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001486957,"2020,2025",2,False,False,False,False,True,False,False,False,False,True
0001487101,"2018,2019",2,False,False,True,True,False,False,False,False,False,False
0001487197,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001487428,2025,1,False,False,False,False,False,False,False,False,False,True
0001487712,2022,1,False,False,False,False,False,False,True,False,False,False
0001487952,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001488039,"2019,2020,2024,2025",4,False,False,False,True,True,False,False,False,True,True
0001488139,2025,1,False,False,False,False,False,False,False,False,False,True
0001488419,"2019,2021",2,False,False,False,True,False,True,False,False,False,False
0001488813,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001489096,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001489393,"2019,2020,2025",3,False,False,False,True,True,False,False,False,False,True
0001490660,2016,1,True,False,False,False,False,False,False,False,False,False
0001490873,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001490906,2025,1,False,False,False,False,False,False,False,False,False,True
0001490927,2017,1,False,True,False,False,False,False,False,False,False,False
0001490978,"2020,2021,2022,2023,2024,2025",6,False,False,False,False,True,True,True,True,True,True
0001491419,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001492151,"2016,2017",2,True,True,False,False,False,False,False,False,False,False
0001492298,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001492422,2022,1,False,False,False,False,False,False,True,False,False,False
0001492617,"2023,2024",2,False,False,False,False,False,False,False,True,True,False
0001492633,"2016,2018,2019,2020,2021,2022",6,True,False,True,True,True,True,True,False,False,False
0001492658,"2018,2019,2020",3,False,False,True,True,True,False,False,False,False,False
0001492674,"2022,2023,2024",3,False,False,False,False,False,False,True,True,True,False
0001492691,"2021,2024,2025",3,False,False,False,False,False,True,False,False,True,True
0001492915,"2020,2021",2,False,False,False,False,True,True,False,False,False,False
0001493594,2025,1,False,False,False,False,False,False,False,False,False,True
0001493976,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001494259,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001494413,"2016,2017,2018,2019,2020,2021,2022,2023,2024",9,True,True,True,True,True,True,True,True,True,False
0001494877,"2019,2020,2021,2022,2023,2024,2025",7,False,False,False,True,True,True,True,True,True,True
0001494891,2025,1,False,False,False,False,False,False,False,False,False,True
0001494904,"2018,2021,2022,2023,2024,2025",6,False,False,True,False,False,True,True,True,True,True
0001495231,"2021,2022,2023,2024,2025",5,False,False,False,False,False,True,True,True,True,True
0001495320,2025,1,False,False,False,False,False,False,False,False,False,True
0001495584,"2019,2020",2,False,False,False,True,True,False,False,False,False,False
0001495648,2025,1,False,False,False,False,False,False,False,False,False,True
0001495932,"2023,2024,2025",3,False,False,False,False,False,False,False,True,True,True
0001496099,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001496443,2025,1,False,False,False,False,False,False,False,False,False,True
0001496690,2025,1,False,False,False,False,False,False,False,False,False,True
0001496963,"2022,2024",2,False,False,False,False,False,False,True,False,True,False
0001497230,"2023,2024,2025",3,False,False,False,False,False,False,False,True,True,True
0001497253,2025,1,False,False,False,False,False,False,False,False,False,True
0001497645,2025,1,False,False,False,False,False,False,False,False,False,True
0001497770,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001498067,"2020,2021,2022,2025",4,False,False,False,False,True,True,True,False,False,True
0001498148,"2017,2018,2019,2020,2021,2022,2023,2024,2025",9,False,True,True,True,True,True,True,True,True,True
0001498233,"2023,2024",2,False,False,False,False,False,False,False,True,True,False
0001498710,"2023,2025",2,False,False,False,False,False,False,False,True,False,True
0001498828,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001499275,2025,1,False,False,False,False,False,False,False,False,False,True
0001499832,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001499961,"2019,2020,2021,2023,2024,2025",6,False,False,False,True,True,True,False,True,True,True
0001500198,"2019,2020,2021,2022,2023,2024",6,False,False,False,True,True,True,True,True,True,False
0001500217,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001500242,"2017,2018",2,False,True,True,False,False,False,False,False,False,False
0001500435,"2016,2018,2019,2021,2024,2025",6,True,False,True,True,False,True,False,False,True,True
0001500881,2025,1,False,False,False,False,False,False,False,False,False,True
0001501134,"2021,2022,2023",3,False,False,False,False,False,True,True,True,False,False
0001501570,2025,1,False,False,False,False,False,False,False,False,False,True
0001501585,"2018,2019,2020,2021,2022,2023,2024,2025",8,False,False,True,True,True,True,True,True,True,True
0001501697,"2021,2022,2023,2024,2025",5,False,False,False,False,False,True,True,True,True,True
0001501729,2025,1,False,False,False,False,False,False,False,False,False,True
0001501756,"2022,2024,2025",3,False,False,False,False,False,False,True,False,True,True
0001501796,"2023,2024,2025",3,False,False,False,False,False,False,False,True,True,True
0001501989,"2023,2024,2025",3,False,False,False,False,False,False,False,True,True,True
0001502966,2025,1,False,False,False,False,False,False,False,False,False,True
0001504008,2025,1,False,False,False,False,False,False,False,False,False,True
0001504461,2025,1,False,False,False,False,False,False,False,False,False,True
0001504776,"2021,2022,2023,2024,2025",5,False,False,False,False,False,True,True,True,True,True
0001504886,"2016,2017,2018",3,True,True,True,False,False,False,False,False,False,False
0001505155,"2017,2023,2024,2025",4,False,True,False,False,False,False,False,True,True,True
0001505497,2024,1,False,False,False,False,False,False,False,False,True,False
0001505512,"2023,2024,2025",3,False,False,False,False,False,False,False,True,True,True
0001505732,"2024,2025",2,False,False,False,False,False,False,False,False,True,True
0001505952,"2019,2020,2021,2022,2023,2024,2025",7,False,False,False,True,True,True,True,True,True,True
